,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
3670,USD_JPY,2023-06-19T16:00:00.000000000Z,1240,141.897,141.953,141.885,141.926,141.906,141.959,141.894,141.934,141.914,141.967,141.902,141.943
3671,USD_JPY,2023-06-19T17:00:00.000000000Z,463,141.926,141.937,141.901,141.937,141.934,141.946,141.910,141.946,141.942,141.956,141.918,141.954
3672,USD_JPY,2023-06-19T18:00:00.000000000Z,367,141.937,141.948,141.916,141.945,141.945,141.956,141.924,141.954,141.953,141.966,141.932,141.963
3673,USD_JPY,2023-06-19T19:00:00.000000000Z,393,141.947,141.982,141.939,141.963,141.956,141.988,141.948,141.973,141.965,141.996,141.956,141.983
3674,USD_JPY,2023-06-19T20:00:00.000000000Z,628,141.964,141.986,141.944,141.975,141.973,142.000,141.956,141.994,141.982,142.014,141.966,142.012
3675,USD_JPY,2023-06-19T21:00:00.000000000Z,376,141.892,141.922,141.861,141.920,141.942,141.954,141.908,141.949,141.992,141.995,141.950,141.978
3676,USD_JPY,2023-06-19T22:00:00.000000000Z,1984,141.915,141.944,141.820,141.918,141.945,141.961,141.850,141.928,141.975,141.984,141.867,141.937
3677,USD_JPY,2023-06-19T23:00:00.000000000Z,1167,141.918,141.959,141.871,141.900,141.927,141.968,141.880,141.910,141.936,141.978,141.889,141.919
3678,USD_JPY,2023-06-20T00:00:00.000000000Z,6169,141.900,142.196,141.847,142.091,141.908,142.206,141.856,142.102,141.917,142.215,141.864,142.112
3679,USD_JPY,2023-06-20T01:00:00.000000000Z,5048,142.096,142.247,142.055,142.098,142.106,142.256,142.063,142.108,142.116,142.266,142.071,142.117
3680,USD_JPY,2023-06-20T02:00:00.000000000Z,6560,142.099,142.132,141.575,141.687,142.108,142.142,141.584,141.696,142.116,142.151,141.593,141.705
3681,USD_JPY,2023-06-20T03:00:00.000000000Z,3500,141.687,141.838,141.674,141.720,141.695,141.848,141.684,141.728,141.703,141.858,141.692,141.737
3682,USD_JPY,2023-06-20T04:00:00.000000000Z,3084,141.717,142.057,141.649,142.054,141.726,142.066,141.658,142.062,141.734,142.075,141.667,142.071
3683,USD_JPY,2023-06-20T05:00:00.000000000Z,4367,142.051,142.134,141.986,142.035,142.060,142.142,141.995,142.043,142.070,142.150,142.003,142.051
