,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
3727,NZD_CAD,2023-06-22T01:00:00.000000000Z,2016,0.81668,0.81795,0.81656,0.81768,0.81678,0.81805,0.81666,0.81778,0.81687,0.81815,0.81676,0.81787
3728,NZD_CAD,2023-06-22T02:00:00.000000000Z,1856,0.81768,0.81775,0.81663,0.81683,0.81778,0.81784,0.81672,0.81693,0.81788,0.81794,0.81680,0.81703
3729,NZD_CAD,2023-06-22T03:00:00.000000000Z,1680,0.81681,0.81756,0.81611,0.81634,0.81692,0.81766,0.81620,0.81644,0.81703,0.81775,0.81630,0.81653
3730,NZD_CAD,2023-06-22T04:00:00.000000000Z,1801,0.81631,0.81650,0.81480,0.81482,0.81640,0.81660,0.81490,0.81492,0.81650,0.81669,0.81499,0.81501
3731,NZD_CAD,2023-06-22T05:00:00.000000000Z,2066,0.81485,0.81518,0.81449,0.81485,0.81494,0.81526,0.81458,0.81494,0.81504,0.81535,0.81468,0.81504
3732,NZD_CAD,2023-06-22T06:00:00.000000000Z,2737,0.81483,0.81500,0.81434,0.81479,0.81492,0.81510,0.81442,0.81488,0.81502,0.81519,0.81451,0.81496
3733,NZD_CAD,2023-06-22T07:00:00.000000000Z,3950,0.81478,0.81657,0.81439,0.81616,0.81488,0.81666,0.81449,0.81625,0.81497,0.81676,0.81459,0.81634
3734,NZD_CAD,2023-06-22T08:00:00.000000000Z,3176,0.81610,0.81706,0.81585,0.81598,0.81620,0.81714,0.81594,0.81608,0.81630,0.81723,0.81603,0.81617
3735,NZD_CAD,2023-06-22T09:00:00.000000000Z,2307,0.81596,0.81739,0.81594,0.81721,0.81606,0.81748,0.81604,0.81730,0.81615,0.81758,0.81612,0.81738
3736,NZD_CAD,2023-06-22T10:00:00.000000000Z,2282,0.81716,0.81820,0.81706,0.81770,0.81724,0.81828,0.81714,0.81779,0.81733,0.81837,0.81723,0.81788
3737,NZD_CAD,2023-06-22T11:00:00.000000000Z,4657,0.81770,0.81847,0.81714,0.81742,0.81780,0.81856,0.81724,0.81750,0.81791,0.81865,0.81733,0.81759
3738,NZD_CAD,2023-06-22T12:00:00.000000000Z,4806,0.81747,0.81778,0.81577,0.81605,0.81756,0.81788,0.81586,0.81614,0.81764,0.81798,0.81594,0.81624
3739,NZD_CAD,2023-06-22T13:00:00.000000000Z,5536,0.81607,0.81632,0.81449,0.81603,0.81616,0.81642,0.81458,0.81612,0.81624,0.81651,0.81467,0.81622
3740,NZD_CAD,2023-06-22T14:00:00.000000000Z,5187,0.81608,0.81687,0.81475,0.81569,0.81618,0.81696,0.81484,0.81578,0.81627,0.81705,0.81492,0.81587
3741,NZD_CAD,2023-06-22T15:00:00.000000000Z,4010,0.81574,0.81576,0.81387,0.81421,0.81582,0.81586,0.81396,0.81430,0.81591,0.81595,0.81404,0.81440
3742,NZD_CAD,2023-06-22T16:00:00.000000000Z,2988,0.81420,0.81444,0.81304,0.81311,0.81428,0.81452,0.81314,0.81321,0.81437,0.81461,0.81323,0.81331
3743,NZD_CAD,2023-06-22T17:00:00.000000000Z,2562,0.81310,0.81327,0.81213,0.81243,0.81321,0.81336,0.81222,0.81252,0.81332,0.81344,0.81230,0.81260
3744,NZD_CAD,2023-06-22T18:00:00.000000000Z,2182,0.81241,0.81273,0.81192,0.81209,0.81250,0.81282,0.81200,0.81218,0.81260,0.81292,0.81209,0.81228
3745,NZD_CAD,2023-06-22T19:00:00.000000000Z,1861,0.81214,0.81257,0.81196,0.81227,0.81224,0.81266,0.81204,0.81236,0.81233,0.81275,0.81213,0.81245
3746,NZD_CAD,2023-06-22T20:00:00.000000000Z,1191,0.81225,0.81265,0.81185,0.81230,0.81234,0.81274,0.81195,0.81241,0.81244,0.81284,0.81205,0.81252
3747,NZD_CAD,2023-06-22T21:00:00.000000000Z,441,0.81134,0.81241,0.81134,0.81236,0.81220,0.81255,0.81210,0.81254,0.81306,0.81306,0.81253,0.81271
3748,NZD_CAD,2023-06-22T22:00:00.000000000Z,1136,0.81239,0.81282,0.81218,0.81240,0.81254,0.81292,0.81234,0.81250,0.81268,0.81302,0.81248,0.81260
3749,NZD_CAD,2023-06-22T23:00:00.000000000Z,804,0.81238,0.81292,0.81238,0.81257,0.81248,0.81302,0.81248,0.81266,0.81258,0.81311,0.81258,0.81276
3750,NZD_CAD,2023-06-23T00:00:00.000000000Z,2419,0.81257,0.81368,0.81254,0.81341,0.81266,0.81376,0.81263,0.81350,0.81275,0.81386,0.81272,0.81360
3751,NZD_CAD,2023-06-23T01:00:00.000000000Z,2896,0.81338,0.81349,0.81161,0.81188,0.81348,0.81358,0.81170,0.81198,0.81358,0.81367,0.81180,0.81208
3752,NZD_CAD,2023-06-23T02:00:00.000000000Z,2635,0.81186,0.81191,0.81060,0.81079,0.81196,0.81200,0.81068,0.81088,0.81206,0.81210,0.81077,0.81098
3753,NZD_CAD,2023-06-23T03:00:00.000000000Z,1992,0.81076,0.81088,0.81008,0.81061,0.81086,0.81097,0.81018,0.81071,0.81095,0.81106,0.81027,0.81081
3754,NZD_CAD,2023-06-23T04:00:00.000000000Z,2203,0.81060,0.81083,0.80980,0.81020,0.81070,0.81092,0.80990,0.81028,0.81081,0.81103,0.80998,0.81037
3755,NZD_CAD,2023-06-23T05:00:00.000000000Z,2641,0.81017,0.81064,0.80917,0.80937,0.81027,0.81074,0.80926,0.80946,0.81037,0.81083,0.80936,0.80956
3756,NZD_CAD,2023-06-23T06:00:00.000000000Z,2611,0.80938,0.81042,0.80930,0.81022,0.80946,0.81051,0.80939,0.81032,0.80955,0.81060,0.80948,0.81041
3757,NZD_CAD,2023-06-23T07:00:00.000000000Z,4867,0.81024,0.81105,0.80974,0.81004,0.81034,0.81114,0.80982,0.81014,0.81043,0.81124,0.80991,0.81023
