,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
123,GBP_JPY,2022-11-22T21:00:00.000000000Z,5491,167.886,167.937,167.757,167.787,167.901,167.954,167.792,167.808,167.916,167.972,167.814,167.830
124,GBP_JPY,2022-11-22T22:00:00.000000000Z,1716,167.829,167.829,167.762,167.790,167.904,167.904,167.820,167.844,167.979,167.979,167.870,167.898
125,GBP_JPY,2022-11-22T23:00:00.000000000Z,8114,167.783,167.882,167.704,167.875,167.843,167.902,167.740,167.896,167.903,167.924,167.774,167.917
126,GBP_JPY,2022-11-23T00:00:00.000000000Z,7602,167.878,167.892,167.741,167.799,167.898,167.910,167.760,167.822,167.917,167.929,167.779,167.844
127,GBP_JPY,2022-11-23T01:00:00.000000000Z,13368,167.797,167.985,167.782,167.963,167.820,168.005,167.804,167.986,167.844,168.025,167.826,168.008
128,GBP_JPY,2022-11-23T02:00:00.000000000Z,7764,167.963,167.984,167.871,167.950,167.985,168.005,167.894,167.972,168.007,168.027,167.914,167.993
129,GBP_JPY,2022-11-23T03:00:00.000000000Z,6686,167.949,167.980,167.883,167.951,167.972,168.001,167.904,167.974,167.994,168.022,167.924,167.997
130,GBP_JPY,2022-11-23T04:00:00.000000000Z,5561,167.954,168.017,167.907,167.981,167.976,168.036,167.926,168.000,167.998,168.056,167.946,168.020
131,GBP_JPY,2022-11-23T05:00:00.000000000Z,7887,167.980,168.033,167.962,167.984,168.000,168.054,167.985,168.006,168.020,168.076,168.005,168.028
132,GBP_JPY,2022-11-23T06:00:00.000000000Z,7776,167.989,168.074,167.962,167.997,168.010,168.094,167.981,168.018,168.032,168.114,168.000,168.038
133,GBP_JPY,2022-11-23T07:00:00.000000000Z,14165,167.987,168.165,167.954,168.026,168.006,168.185,167.972,168.045,168.024,168.205,167.988,168.064
134,GBP_JPY,2022-11-23T08:00:00.000000000Z,14945,168.026,168.111,167.756,168.019,168.044,168.129,167.774,168.036,168.063,168.147,167.793,168.053
135,GBP_JPY,2022-11-23T09:00:00.000000000Z,13944,168.019,168.666,167.977,168.459,168.036,168.685,167.998,168.478,168.054,168.704,168.017,168.497
136,GBP_JPY,2022-11-23T10:00:00.000000000Z,12707,168.458,168.663,168.383,168.641,168.478,168.678,168.400,168.658,168.497,168.695,168.418,168.676
137,GBP_JPY,2022-11-23T11:00:00.000000000Z,10234,168.645,168.983,168.537,168.828,168.662,169.000,168.555,168.847,168.678,169.018,168.571,168.866
138,GBP_JPY,2022-11-23T12:00:00.000000000Z,12089,168.835,168.868,168.623,168.694,168.853,168.884,168.640,168.710,168.871,168.901,168.655,168.727
139,GBP_JPY,2022-11-23T13:00:00.000000000Z,20954,168.697,168.985,168.622,168.839,168.712,169.028,168.641,168.856,168.728,169.101,168.660,168.872
140,GBP_JPY,2022-11-23T14:00:00.000000000Z,24065,168.843,168.974,168.155,168.247,168.859,168.990,168.212,168.318,168.875,169.006,168.257,168.390
141,GBP_JPY,2022-11-23T15:00:00.000000000Z,24950,168.244,168.829,168.127,168.598,168.319,168.847,168.194,168.614,168.394,168.865,168.254,168.631
142,GBP_JPY,2022-11-23T16:00:00.000000000Z,16961,168.597,168.631,168.162,168.240,168.614,168.647,168.180,168.258,168.631,168.665,168.197,168.276
143,GBP_JPY,2022-11-23T17:00:00.000000000Z,11792,168.240,168.342,168.029,168.216,168.257,168.361,168.048,168.232,168.274,168.380,168.068,168.247
144,GBP_JPY,2022-11-23T18:00:00.000000000Z,10590,168.213,168.354,168.157,168.157,168.231,168.372,168.204,168.214,168.249,168.391,168.222,168.270
145,GBP_JPY,2022-11-23T19:00:00.000000000Z,21317,168.154,168.338,167.892,168.176,168.212,168.392,167.918,168.196,168.269,168.454,167.942,168.216
146,GBP_JPY,2022-11-23T20:00:00.000000000Z,12244,168.180,168.307,168.153,168.283,168.200,168.326,168.174,168.304,168.220,168.344,168.193,168.324
147,GBP_JPY,2022-11-23T21:00:00.000000000Z,6581,168.284,168.341,168.150,168.201,168.306,168.360,168.178,168.260,168.327,168.385,168.202,168.319
148,GBP_JPY,2022-11-23T22:00:00.000000000Z,3053,168.185,168.254,168.119,168.157,168.260,168.316,168.194,168.222,168.335,168.391,168.259,168.288
149,GBP_JPY,2022-11-23T23:00:00.000000000Z,14900,168.184,168.256,168.061,168.143,168.250,168.290,168.087,168.168,168.315,168.338,168.113,168.194
150,GBP_JPY,2022-11-24T00:00:00.000000000Z,16156,168.133,168.273,167.898,168.060,168.159,168.292,167.918,168.080,168.185,168.314,167.938,168.099
